"5633"	"1026"	"Echandens"	"https://de.wikipedia.org/wiki/Echandens"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/2/24/Chateau_Echandens.jpg"	"https://upload.wikimedia.org/wikipedia/commons/4/40/Echandens-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/9/93/Karte_Gemeinde_Echandens_2011.png"	""
"5633"	"1027"	"Echandens"	"https://de.wikipedia.org/wiki/Lonay"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/2/2b/Lonay-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/e/ea/Karte_Gemeinde_Lonay_2011.png"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	""	""
"5638"	"1027"	"Lonay"	"https://de.wikipedia.org/wiki/Lonay"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/2/2b/Lonay-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/e/ea/Karte_Gemeinde_Lonay_2011.png"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	""	""
"5643"	"1028"	"Préverenges"	"https://de.wikipedia.org/wiki/Pr%C3%A9verenges"	"https://upload.wikimedia.org/wikipedia/commons/c/c9/Karte_Gemeinde_Pr%C3%A9verenges_2011.png"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/e/e0/Preverenges-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/3/31/Pr%C3%A9verenges_centre_020411.jpg"	"https://upload.wikimedia.org/wikipedia/commons/e/ea/Disambig-dark.svg"
"5651"	"1029"	"Villars-Sainte-Croix"	"https://de.wikipedia.org/wiki/Villars-Sainte-Croix"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/e/ec/Villars-Sainte-Croix_Au_Village.jpg"	"https://upload.wikimedia.org/wikipedia/commons/0/01/Karte_Gemeinde_Villars-Sainte-Croix_2014.png"	"https://upload.wikimedia.org/wikipedia/commons/5/52/Wappen_Villars-Sainte-Croix.svg"	""
"5624"	"1030"	"Bussigny"	"https://de.wikipedia.org/wiki/Bussigny_VD"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/42/Wappen_Bussigny-pr%C3%A8s-Lausanne.svg"	"https://upload.wikimedia.org/wikipedia/commons/e/e5/Karte_Gemeinde_Bussigny_2014.png"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	""	""
"5489"	"1031"	"Mex (VD)"	"https://de.wikipedia.org/wiki/Mex_VD"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Blason_ville_ch_Mex_%28Vaud%29.svg"	"https://upload.wikimedia.org/wikipedia/commons/7/70/Karte_Gemeinde_Mex_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/8/84/Mexchateau.jpg"	""
"5586"	"1032"	"Lausanne"	"https://de.wikipedia.org/wiki/Lausanne"	"https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Morocco.svg"	"https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Spain.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Tunisia.svg"	"https://upload.wikimedia.org/wikipedia/commons/d/db/Lausanne%2C_Ch%C3%A2teau_Saint-Maire%2C_vue_des_escaliers.jpg"	"https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Brazil.svg"
"5592"	"1032"	"Romanel-sur-Lausanne"	"https://de.wikipedia.org/wiki/Romanel-sur-Lausanne"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/c/c7/Romanel-sur-Lausanne-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/d/df/Karte_Gemeinde_Romanel-sur-Lausanne_2008.png"	"https://upload.wikimedia.org/wikipedia/commons/d/d8/Romanel-sur-Lausanne_Temple.JPG"	""
"5582"	"1033"	"Cheseaux-sur-Lausanne"	"https://de.wikipedia.org/wiki/Cheseaux-sur-Lausanne"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/0/0f/Cheseaux-Sur-Lausanne_with_Alps_in_background.JPG"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/7/7a/Cheseaux-sur-Lausanne-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/5/56/Karte_Gemeinde_Cheseaux-sur-Lausanne_2008.png"	""
"5583"	"1033"	"Crissier"	"https://de.wikipedia.org/wiki/Cheseaux-sur-Lausanne"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/0/0f/Cheseaux-Sur-Lausanne_with_Alps_in_background.JPG"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/7/7a/Cheseaux-sur-Lausanne-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/5/56/Karte_Gemeinde_Cheseaux-sur-Lausanne_2008.png"	""
"5586"	"1033"	"Lausanne"	"https://de.wikipedia.org/wiki/Cheseaux-sur-Lausanne"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/0/0f/Cheseaux-Sur-Lausanne_with_Alps_in_background.JPG"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/7/7a/Cheseaux-sur-Lausanne-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/5/56/Karte_Gemeinde_Cheseaux-sur-Lausanne_2008.png"	""
"5473"	"1034"	"Boussens"	"https://de.wikipedia.org/wiki/Boussens_VD"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/a/ae/Boussens-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/9/98/B%C3%A2timent_administratif_Boussens_27.05.2012.jpg"	"https://upload.wikimedia.org/wikipedia/commons/a/af/Karte_Gemeinde_Boussens_2013.png"	""
"5472"	"1035"	"Bournens"	"https://de.wikipedia.org/wiki/Bournens"	"https://upload.wikimedia.org/wikipedia/commons/c/c2/%C3%89cole_primaire_Bournens_27.05.2012.jpg"	"https://upload.wikimedia.org/wikipedia/commons/9/97/Bournens-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/7/7d/Karte_Gemeinde_Bournens_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	""
"5501"	"1036"	"Sullens"	"https://de.wikipedia.org/wiki/Sullens"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/a/ac/Sullens-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/b/ba/Karte_Gemeinde_Sullens_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/a/a6/Sullens_-_Village.JPG"	""
"5521"	"1037"	"Etagnières"	"https://de.wikipedia.org/wiki/Etagni%C3%A8res"	"https://upload.wikimedia.org/wikipedia/commons/3/34/Blason_commune_CH_Etagni%C3%A8res_%28Vaud%29.svg"	"https://upload.wikimedia.org/wikipedia/commons/1/17/Karte_Gemeinde_Etagni%C3%A8res_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	""	""
"5512"	"1038"	"Bercher"	"https://de.wikipedia.org/wiki/Bercher"	"https://upload.wikimedia.org/wikipedia/commons/4/4f/Bercher_ecole.jpg"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/9/94/Armoiries_bercher.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/8/85/Karte_Gemeinde_Bercher_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/2/20/Bercher.jpg"
"5661"	"1038"	"Boulens"	"https://de.wikipedia.org/wiki/Bercher"	"https://upload.wikimedia.org/wikipedia/commons/4/4f/Bercher_ecole.jpg"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/9/94/Armoiries_bercher.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/8/85/Karte_Gemeinde_Bercher_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/2/20/Bercher.jpg"
"5693"	"1038"	"Montanaire"	"https://de.wikipedia.org/wiki/Bercher"	"https://upload.wikimedia.org/wikipedia/commons/4/4f/Bercher_ecole.jpg"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/9/94/Armoiries_bercher.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/8/85/Karte_Gemeinde_Bercher_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/2/20/Bercher.jpg"
"5518"	"1040"	"Echallens"	"https://de.wikipedia.org/wiki/Echallens"	"https://upload.wikimedia.org/wikipedia/commons/3/3c/%C3%89challens-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/7/72/Echallens-Hotel-de-Ville.jpg"	"https://upload.wikimedia.org/wikipedia/commons/f/f5/Karte_Gemeinde_Echallens_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/0/0a/Echallens-Schloss.jpg"	"https://upload.wikimedia.org/wikipedia/commons/6/66/Berne_Republican_Coat_of_Arms%2C_1790.jpg"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"
"5535"	"1040"	"Saint-Barthélemy (VD)"	"https://de.wikipedia.org/wiki/Gemeinden_der_Schweiz-S"	""	""	""	""	""	""
"5537"	"1040"	"Villars-le-Terroir"	"https://de.wikipedia.org/wiki/Gemeinden_der_Schweiz-V"	""	""	""	""	""	""
"5514"	"1041"	"Bottens"	"https://de.wikipedia.org/wiki/Bottens"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/3/39/Blason_commune_CH_Bottens_%28Vaud%29.svg"	"https://upload.wikimedia.org/wikipedia/commons/e/ea/Disambig-dark.svg"	"https://upload.wikimedia.org/wikipedia/commons/c/cd/Karte_Gemeinde_Bottens_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/0/0a/Bottens_-_maison_de_commune.jpg"
"5533"	"1041"	"Poliez-Pittet"	"https://de.wikipedia.org/wiki/Gemeinden_der_Schweiz-P"	""	""	""	""	""	""
"5540"	"1041"	"Montilliez"	"https://de.wikipedia.org/wiki/Montilliez"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/8/81/Montilliez-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/c/c7/Karte_Gemeinde_Montilliez_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/2/2e/Sugnens_depuis_Dournel_29.02.2012.jpg"	""
"5804"	"1041"	"Jorat-Menthue"	"https://de.wikipedia.org/wiki/Gemeinden_der_Schweiz-J"	""	""	""	""	""	""
"5471"	"1042"	"Bettens"	"https://de.wikipedia.org/wiki/Bettens"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/e/e8/Bettens_-_village_2.JPG"	"https://upload.wikimedia.org/wikipedia/commons/e/ea/Disambig-dark.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/43/Karte_Gemeinde_Bettens_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/2/20/Blason_commune_CH_Bettens_%28Vaud%29.svg"
"5511"	"1042"	"Assens"	"https://de.wikipedia.org/wiki/Assens_VD"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/c/ce/Assens_-_%C3%A9glise.JPG"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/1/18/Blason_commune_CH_Assens_%28Vaud%29.svg"	"https://upload.wikimedia.org/wikipedia/commons/5/5c/Karte_Gemeinde_Assens_2013.png"	""
"5513"	"1042"	"Bioley-Orjulaz"	"https://de.wikipedia.org/wiki/Bioley-Orjulaz"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/e/e1/Bioley-Orjulaz_-_Village.JPG"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/d/d3/Blason_Bioley_Orjulaz.svg"	"https://upload.wikimedia.org/wikipedia/commons/5/51/Karte_Gemeinde_Bioley-Orjulaz_2013.png"	""
"5540"	"1043"	"Montilliez"	"https://de.wikipedia.org/wiki/Montilliez"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/8/81/Montilliez-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/c/c7/Karte_Gemeinde_Montilliez_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/2/2e/Sugnens_depuis_Dournel_29.02.2012.jpg"	""
"5522"	"1044"	"Fey"	"https://de.wikipedia.org/wiki/Fey_VD"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Karte_Gemeinde_Fey_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/5/58/Fey_-_Village.JPG"	"https://upload.wikimedia.org/wikipedia/commons/1/17/Wappen_Fey.jpg"	""
"5680"	"1045"	"Ogens"	"https://de.wikipedia.org/wiki/Ogens"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/6/68/Ogens-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/9/9b/Karte_Gemeinde_Ogens_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/e/ef/Ogens_2.JPG"	""
"5903"	"1045"	"Bioley-Magnoux"	"https://de.wikipedia.org/wiki/Ogens"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/6/68/Ogens-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/9/9b/Karte_Gemeinde_Ogens_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/e/ef/Ogens_2.JPG"	""
"5534"	"1046"	"Rueyres"	"https://de.wikipedia.org/wiki/Rueyres_VD"	"https://upload.wikimedia.org/wikipedia/commons/1/1d/Wappen_Waadt_matt.svg"	"https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg"	"https://upload.wikimedia.org/wikipedia/commons/9/98/Rueyres-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/1/11/Karte_Gemeinde_Rueyres_2013.png"	"https://upload.wikimedia.org/wikipedia/commons/2/26/Rueyres_-_Eglise.JPG"	""
"5534"	"1047"	"Rueyres"	"https://de.wikipedia.org/wiki/Gemeindestandsver%C3%A4nderungen_in_der_Schweiz"	"https://upload.wikimedia.org/wikipedia/commons/8/8b/Zurich-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/f/ff/Gemeindever%C3%A4nderungen_Schweiz_1970.png"	"https://upload.wikimedia.org/wikipedia/commons/d/d2/Gemeindever%C3%A4nderungen_Schweiz_1973.png"	"https://upload.wikimedia.org/wikipedia/commons/4/4d/BaleCampagne-coat_of_arms.svg"	"https://upload.wikimedia.org/wikipedia/commons/8/8b/Gemeindever%C3%A4nderungen_Schweiz_1977.png"	"https://upload.wikimedia.org/wikipedia/commons/a/ae/Gemeindever%C3%A4nderungen_Schweiz_1986.png"
